607000,1.0
608000,1.0
609000,1.0
610000,1.0
611000,1.0
612000,1.0
613000,1.0
614000,1.0
615000,1.0
616000,1.0
617000,1.0
618000,1.0
619000,1.0
620000,1.0
621000,1.0
622000,1.0
623000,1.0
624000,1.0
625000,1.0
626000,1.0
627000,1.0
628000,1.0
629000,1.0
630000,1.0
631000,1.0
632000,1.0
633000,1.0
634000,1.0
635000,1.0
636000,1.0
637000,1.0
638000,1.0
639000,1.0
640000,1.0
641000,1.0
642000,1.0
643000,1.0
644000,1.0
645000,1.0
646000,1.0
647000,1.0
648000,1.0
649000,1.0
650000,1.0
651000,1.0
652000,1.0
653000,1.0
654000,1.0
655000,1.0
656000,1.0
657000,1.0
658000,1.0
659000,1.0
660000,1.0
661000,1.0
662000,1.0
663000,1.0
664000,1.0
665000,1.0
666000,1.0
667000,1.0
668000,1.0
669000,1.0
670000,1.0
671000,1.0
672000,1.0
673000,1.0
674000,1.0
675000,1.0
676000,1.0
677000,1.0
678000,1.0
679000,1.0
680000,1.0
681000,1.0
682000,1.0
683000,1.0
684000,1.0
685000,1.0
686000,1.0
687000,1.0
688000,1.0
689000,1.0
690000,1.0
691000,1.0
692000,1.0
693000,1.0
694000,1.0
695000,1.0
696000,1.0
697000,1.0
698000,1.0
699000,1.0
700000,1.0
701000,1.0
702000,1.0
703000,1.0
704000,1.0
705000,1.0
706000,1.0
707000,1.0
708000,1.0
709000,1.0
710000,1.0
711000,1.0
712000,1.0
713000,1.0
714000,1.0
715000,1.0
716000,1.0
717000,1.0
718000,1.0
719000,1.0
720000,1.0
721000,1.0
722000,1.0
723000,1.0
724000,1.0
725000,1.0
726000,1.0
727000,1.0
728000,1.0
729000,1.0
730000,1.0
731000,1.0
